<CHAPTER	NN	<CHAPTER
relations	NNS	relation
with	IN	with
its	PRP$	its
northern	JJ	northern
neighbours	NNS	neighbour
.	.	.

<P>	RB	<unknown>
At	IN	at
the	DT	the
same	JJ	same
time	NN	time
we	PRP	we
must	MD	must
not	RB	not
lose	VB	lose
sight	NN	sight
of	IN	of
the	DT	the
Palestinian	JJ	Palestinian
track	NN	track
.	.	.

The	DT	the
situation	NN	situation
of	IN	of
the	DT	the
Palestinians	NNPS	Palestinians
has	VBZ	have
always	RB	always
been	VBN	be
the	DT	the
core	NN	core
issue	NN	issue
of	IN	of
the	DT	the
conflict	NN	conflict
.	.	.

A	DT	a
fair	JJ	fair
and	CC	and
,	,	,
indeed	RB	indeed
,	,	,
generous	JJ	generous
deal	NN	deal
with	IN	with
them	PRP	them
remains	VBZ	remain
the	DT	the
key	NN	key
to	TO	to
lasting	VBG	last
peace	NN	peace
in	IN	in
the	DT	the
Middle	NNP	Middle
East	NNP	East
.	.	.

Israelis	NNPS	Israelis
and	CC	and
Palestinians	NNPS	Palestinians
have	VBP	have
made	VBN	make
substantial	JJ	substantial
progress	NN	progress
in	IN	in
implementing	VBG	implement
the	DT	the
Sharm	NNP	Sharm
el-Sheikh	NNP	el-Sheikh
Memorandum	NNP	Memorandum
.	.	.

Although	IN	although
there	EX	there
has	VBZ	have
been	VBN	be
some	DT	some
slippage	NN	slippage
,	,	,
I	PRP	i
trust	VBP	trust
that	IN	that
the	DT	the
remaining	VBG	remain
Israeli	JJ	Israeli
troop	NN	troop
redeployments	NNS	redeployment
will	MD	will
materialise	VB	materialise
soon	RB	soon
.	.	.

<P>	NNP	<unknown>
Similarly	RB	similarly
,	,	,
despite	IN	despite
the	DT	the
indication	NN	indication
the	DT	the
day	NN	day
before	IN	before
yesterday	NN	yesterday
that	IN	that
the	DT	the
timetable	NN	timetable
for	IN	for
the	DT	the
Framework	NNP	Framework
Agreement	NNP	Agreement
on	IN	on
permanent	JJ	permanent
status	NN	status
has	VBZ	have
been	VBN	be
pushed	VBN	push
beyond	IN	beyond
the	DT	the
mid-February	JJ	mid-February
deadline	NN	deadline
,	,	,
I	PRP	i
very	RB	very
much	RB	much
hope	VBP	hope
that	IN	that
the	DT	the
much	RB	much
more	RBR	more
important	JJ	important
September	NNP	September
deadline	NN	deadline
for	IN	for
the	DT	the
final	JJ	final
agreement	NN	agreement
on	IN	on
permanent	JJ	permanent
status	NN	status
will	MD	will
be	VB	be
reached	VBN	reach
.	.	.

I	PRP	i
was	VBD	be
reassured	VBN	reassure
that	IN	that
this	DT	this
was	VBD	be
also	RB	also
the	DT	the
view	NN	view
of	IN	of
Prime	NNP	Prime
Minister	NNP	Minister
Barak	NNP	Barak
and	CC	and
President	NNP	President
Arafat	NNP	Arafat
,	,	,
when	WRB	when
they	PRP	they
met	VBD	meet
on	IN	on
Monday	NNP	Monday
.	.	.

<P>	NNP	<unknown>
Honourable	NNP	Honourable
Members	NNS	member
will	MD	will
know	VB	know
that	IN	that
one	CD	one
particular	JJ	particular
concern	NN	concern
of	IN	of
ours	PRP	ours
has	VBZ	have
been	VBN	be
that	IN	that
there	EX	there
should	MD	should
be	VB	be
a	DT	a
resumption	NN	resumption
of	IN	of
progress	NN	progress
on	IN	on
the	DT	the
multilateral	JJ	multilateral
track	NN	track
.	.	.

This	DT	this
is	VBZ	be
far	RB	far
from	IN	from
straightforward	NN	straightforward
but	CC	but
we	PRP	we
will	MD	will
do	VB	do
what	WP	what
we	PRP	we
can	MD	can
to	TO	to
make	VB	make
this	DT	this
possible	JJ	possible
,	,	,
in	IN	in
close	JJ	close
liaison	NN	liaison
with	IN	with
the	DT	the
US	NNP	US
and	CC	and
Russian	JJ	Russian
co-sponsors	NNS	co-sponsor
as	RB	as
well	RB	well
as	IN	as
the	DT	the
regional	JJ	regional
parties	NNS	party
.	.	.

We	PRP	we
are	VBP	be
charged	VBN	charge
with	IN	with
particular	JJ	particular
responsibility	NN	responsibility
for	IN	for
the	DT	the
promotion	NN	promotion
of	IN	of
regional	JJ	regional
economic	JJ	economic
development	NN	development
.	.	.

<P>	VB	<unknown>
The	DT	the
beginning	NN	beginning
of	IN	of
the	DT	the
talks	NNS	talk
with	IN	with
Syria	NNP	Syria
paved	VBD	pave
the	DT	the
way	NN	way
for	IN	for
a	DT	a
convening	NN	convening
of	IN	of
the	DT	the
multilateral	JJ	multilateral
steering	NN	steering
group	NN	group
in	IN	in
Moscow	NNP	Moscow
at	IN	at
the	DT	the
end	NN	end
of	IN	of
the	DT	the
month	NN	month
.	.	.

I	PRP	i
look	VBP	look
forward	RB	forward
to	TO	to
attending	VBG	attend
that	DT	that
meeting	NN	meeting
and	CC	and
hope	VB	hope
that	IN	that
at	IN	at
last	JJ	last
we	PRP	we
can	MD	can
begin	VB	begin
to	TO	to
push	VB	push
things	NNS	thing
forward	RB	forward
again	RB	again
.	.	.

<P>	NNP	<unknown>
The	DT	the
European	NNP	European
Union	NNP	Union
has	VBZ	have
an	DT	an
important	JJ	important
role	NN	role
to	TO	to
play	VB	play
in	IN	in
the	DT	the
peace	NN	peace
process	NN	process
,	,	,
as	IN	as
all	DT	all
sides	NNS	side
-	:	-
Palestinians	NNPS	Palestinians
,	,	,
Israelis	NNPS	Israelis
,	,	,
their	PRP$	<unknown>
Arab	JJ	Arab
neighbours	NNS	neighbour
and	CC	and
the	DT	the
United	NNP	United
States	NNPS	States
-	:	-
have	VBP	have
acknowledged	VBN	acknowledge
.	.	.

<P>	NNP	<unknown>
Nor	CC	nor
is	VBZ	be
our	PRP$	our
role	NN	role
confined	VBN	confine
to	TO	to
that	DT	that
of	IN	of
banker	NN	banker
.	.	.

We	PRP	we
must	MD	must
be	VB	be
prepared	VBN	prepare
to	TO	to
act	VB	act
swiftly	RB	swiftly
to	TO	to
support	VB	support
the	DT	the
consolidation	NN	consolidation
of	IN	of
peace	NN	peace
in	IN	in
the	DT	the
region	NN	region
.	.	.

But	CC	but
we	PRP	we
should	MD	should
not	RB	not
kid	VB	kid
ourselves	PRP	<unknown>
:	:	:
a	DT	a
comprehensive	JJ	comprehensive
Middle	NNP	Middle
East	NNP	East
peace	NN	peace
deal	NN	deal
comes	VBZ	come
with	IN	with
a	DT	a
hefty	JJ	hefty
price	NN	price
tag	NN	tag
.	.	.

<P>	NNP	<unknown>
The	DT	the
Commission	NNP	Commission
is	VBZ	be
already	RB	already
considering	VBG	consider
the	DT	the
implications	NNS	implication
for	IN	for
the	DT	the
European	NNP	European
Union	NNP	Union
of	IN	of
the	DT	the
recent	JJ	recent
encouraging	VBG	encourage
developments	NNS	development
.	.	.

We	PRP	we
intend	VBP	intend
to	TO	to
share	VB	share
our	PRP$	our
more	RBR	more
detailed	JJ	detailed
thoughts	NNS	thought
on	IN	on
the	DT	the
matter	NN	matter
with	IN	with
Parliament	NNP	Parliament
and	CC	and
Council	NNP	Council
soon	RB	soon
.	.	.

But	CC	but
let	VB	let
me	PRP	me
remind	VB	remind
honourable	JJ	honourable
Members	NNS	member
that	IN	that
the	DT	the
European	NNP	European
Union	NNP	Union
is	VBZ	be
no	DT	no
slouch	NN	slouch
when	WRB	when
it	PRP	it
comes	VBZ	come
to	TO	to
financial	JJ	financial
support	NN	support
for	IN	for
the	DT	the
peace	NN	peace
process	NN	process
.	.	.

We	PRP	we
are	VBP	be
the	DT	the
largest	JJS	large
of	IN	of
all	DT	all
donors	NNS	donor
to	TO	to
the	DT	the
Palestinians	NNPS	Palestinians
.	.	.

We	PRP	we
have	VBP	have
also	RB	also
offered	VBN	offer
very	RB	very
substantial	JJ	substantial
support	NN	support
to	TO	to
Jordan	NNP	Jordan
,	,	,
Lebanon	NNP	Lebanon
,	,	,
Syria	NNP	Syria
and	CC	and
Egypt	NNP	Egypt
.	.	.

With	IN	with
the	DT	the
Israelis	NNPS	Israelis
we	PRP	we
have	VBP	have
established	VBN	establish
closer	JJR	close
cooperation	NN	cooperation
in	IN	in
a	DT	a
number	NN	number
of	IN	of
areas	NNS	area
of	IN	of
particular	JJ	particular
interest	NN	interest
to	TO	to
them	PRP	them
.	.	.

<P>	NNP	<unknown>
The	DT	the
Community	NNP	Community
contribution	NN	contribution
of	IN	of
over	IN	over
EUR	NNP	EUR
600	CD	@card@
million	CD	million
in	IN	in
grants	NNS	grant
and	CC	and
loans	NNS	loan
between	IN	between
1994	CD	@card@
and	CC	and
1998	CD	@card@
effectively	RB	effectively
underpinned	VBD	underpin
the	DT	the
Palestinian	JJ	Palestinian
authority	NN	authority
and	CC	and
contributed	VBD	contribute
substantially	RB	substantially
towards	IN	towards
the	DT	the
reconstruction	NN	reconstruction
of	IN	of
the	DT	the
deteriorated	JJ	deteriorated
physical	JJ	physical
infrastructure	NN	infrastructure
in	IN	in
the	DT	the
West	NNP	West
Bank	NNP	Bank
and	CC	and
Gaza	NNP	Gaza
.	.	.

European	NNP	European
Union	NNP	Union
Member	NNP	Member
States	NNPS	States
together	RB	together
contributed	VBD	contribute
another	DT	another
EUR	NNP	EUR
860	CD	860
million	CD	million
during	IN	during
that	DT	that
crucial	JJ	crucial
period	NN	period
.	.	.

<P>	RB	<unknown>
In	IN	in
this	DT	this
context	NN	context
,	,	,
let	VB	let
me	PRP	me
applaud	VB	applaud
the	DT	the
important	JJ	important
steps	NNS	step
that	IN	that
the	DT	the
Palestinian	JJ	Palestinian
authority	NN	authority
has	VBZ	have
recently	RB	recently
taken	VBN	take
to	TO	to
improve	VB	improve
budgetary	JJ	budgetary
transparency	NN	transparency
.	.	.

President	NNP	President
Arafat	NNP	Arafat
will	MD	will
be	VB	be
meeting	VBG	meet
the	DT	the
Council	NNP	Council
of	IN	of
Ministers	NNPS	Ministers
next	JJ	next
week	NN	week
.	.	.

This	DT	this
will	MD	will
be	VB	be
a	DT	a
good	JJ	good
opportunity	NN	opportunity
to	TO	to
address	VB	address
the	DT	the
need	NN	need
to	TO	to
take	VB	take
similarly	RB	similarly
courageous	JJ	courageous
steps	NNS	step
to	TO	to
improve	VB	improve
the	DT	the
Palestinian	JJ	Palestinian
administration	NN	administration
and	CC	and
to	TO	to
bolster	VB	bolster
the	DT	the
rule	NN	rule
of	IN	of
law	NN	law
.	.	.

The	DT	the
Commission	NNP	Commission
is	VBZ	be
actively	RB	actively
involved	VBN	involve
in	IN	in
those	DT	those
efforts	NNS	effort
.	.	.

<P>	NNP	<unknown>
The	DT	the
Commission	NNP	Commission
has	VBZ	have
also	RB	also
stepped	VBN	step
up	RP	up
its	PRP$	its
planned	VBN	plan
support	NN	support
for	IN	for
regional	JJ	regional
cooperation	NN	cooperation
projects	NNS	project
between	IN	between
Israelis	NNPS	Israelis
and	CC	and
Arabs	NNPS	Arabs
.	.	.

We	PRP	we
committed	VBD	commit
more	JJR	more
than	IN	than
EUR	NNP	EUR
20	CD	@card@
million	CD	million
for	IN	for
such	JJ	such
projects	NNS	project
last	JJ	last
year	NN	year
.	.	.

This	DT	this
package	NN	package
included	VBD	include
renewed	VBN	renew
assistance	NN	assistance
for	IN	for
people-to-people	JJ	people-to-people
activities	NNS	activity
and	CC	and
cross-border	JJ	cross-border
cooperation	NN	cooperation
where	WRB	where
Israelis	NNPS	Israelis
and	CC	and
Arabs	NNPS	Arabs
meet	VBP	meet
on	IN	on
non-governmental	JJ	non-governmental
and	CC	and
expert	JJ	expert
levels	NNS	level
.	.	.

Members	NNS	member
will	MD	will
recall	VB	recall
that	IN	that
the	DT	the
European	NNP	European
Union	NNP	Union
is	VBZ	be
the	DT	the
largest	JJS	large
financial	JJ	financial
donor	NN	donor
to	TO	to
the	DT	the
overall	JJ	overall
efforts	NNS	effort
in	IN	in
bringing	VBG	bring
reconciliation	NN	reconciliation
to	TO	to
the	DT	the
people	NNS	people
of	IN	of
the	DT	the
Middle	NNP	Middle
East	NNP	East
.	.	.

<P>	VB	<unknown>
A	DT	a
number	NN	number
of	IN	of
issues	NNS	issue
naturally	RB	naturally
emerge	VB	emerge
as	IN	as
additional	JJ	additional
potential	JJ	potential
targets	NNS	target
of	IN	of
Community	NNP	Community
support	NN	support
in	IN	in
the	DT	the
coming	VBG	come
phase	NN	phase
of	IN	of
the	DT	the
peace	NN	peace
process	NN	process
-	:	-
among	IN	among
them	PRP	them
,	,	,
helping	VBG	help
to	TO	to
consolidate	VB	consolidate
a	DT	a
Golan	NNP	Golan
settlement	NN	settlement
both	DT	both
in	IN	in
terms	NNS	term
of	IN	of
contributing	VBG	contribute
to	TO	to
security	NN	security
arrangements	NNS	arrangement
and	CC	and
supporting	VBG	support
demining	NN	demining
and	CC	and
the	DT	the
rebuilding	NN	rebuilding
of	IN	of
communities	NNS	community
in	IN	in
the	DT	the
Golan	NNP	Golan
Heights	NNP	Heights
.	.	.

Syrian	JJ	Syrian
economic	JJ	economic
development	NN	development
will	MD	will
need	VB	need
assistance	NN	assistance
for	IN	for
the	DT	the
transition	NN	transition
from	IN	from
a	DT	a
wartime	NN	wartime
to	TO	to
a	DT	a
peace	NN	peace
economy	NN	economy
.	.	.

Reconstruction	NN	reconstruction
and	CC	and
rehabilitation	NN	rehabilitation
of	IN	of
southern	JJ	southern
Lebanon	NNP	Lebanon
,	,	,
the	DT	the
only	JJ	only
Middle	NNP	Middle
Eastern	NNP	Eastern
area	NN	area
with	IN	with
an	DT	an
ongoing	JJ	ongoing
military	JJ	military
conflict	NN	conflict
,	,	,
will	MD	will
also	RB	also
demand	VB	demand
considerable	JJ	considerable
efforts	NNS	effort
.	.	.

We	PRP	we
also	RB	also
need	VBP	need
to	TO	to
continue	VB	continue
our	PRP$	our
support	NN	support
for	IN	for
economic	JJ	economic
reform	NN	reform
and	CC	and
social	JJ	social
development	NN	development
in	IN	in
Lebanon	NNP	Lebanon
as	IN	as
a	DT	a
whole	NN	whole
.	.	.

A	DT	a
solution	NN	solution
is	VBZ	be
needed	VBN	need
to	TO	to
the	DT	the
Palestinian	JJ	Palestinian
refugee	NN	refugee
problem	NN	problem
-	:	-
these	DT	these
are	VBP	be
the	DT	the
largest	JJS	large
group	NN	group
of	IN	of
refugees	NNS	refugee
in	IN	in
the	DT	the
world	NN	world
,	,	,
numbering	VBG	number
nearly	RB	nearly
5	CD	@card@
million	CD	million
people	NNS	people
-	:	-
an	DT	an
indication	NN	indication
of	IN	of
the	DT	the
enormous	JJ	enormous
challenges	NNS	challenge
ahead	RB	ahead
.	.	.

We	PRP	we
must	MD	must
support	VB	support
initiatives	NNS	initiative
increasing	VBG	increase
the	DT	the
availability	NN	availability
and	CC	and
improving	VBG	improve
the	DT	the
distribution	NN	distribution
and	CC	and
management	NN	management
of	IN	of
the	DT	the
region	NN	region
's	POS	's
very	RB	very
scarce	JJ	scarce
water	NN	water
resources	NNS	resource
.	.	.

<P>	NNP	<unknown>
Lastly	RB	lastly
,	,	,
but	CC	but
maybe	RB	maybe
most	RBS	most
importantly	RB	importantly
,	,	,
we	PRP	we
are	VBP	be
encouraging	VBG	encourage
closer	JJR	close
regional	JJ	regional
cooperation	NN	cooperation
in	IN	in
a	DT	a
number	NN	number
of	IN	of
areas	NNS	area
,	,	,
bringing	VBG	bring
all	PDT	all
the	DT	the
countries	NNS	country
concerned	VBN	concern
together	RB	together
in	IN	in
a	DT	a
joint	JJ	joint
endeavour	NN	endeavour
to	TO	to
address	VB	address
their	PRP$	<unknown>
common	JJ	common
problems	NNS	problem
.	.	.

<P>	NNP	<unknown>
It	PRP	it
is	VBZ	be
already	RB	already
apparent	JJ	apparent
that	IN	that
the	DT	the
financial	JJ	financial
resources	NNS	resource
currently	RB	currently
available	JJ	available
for	IN	for
Community	NNP	Community
assistance	NN	assistance
to	TO	to
this	DT	this
part	NN	part
of	IN	of
the	DT	the
world	NN	world
will	MD	will
not	RB	not
be	VB	be
sufficient	JJ	sufficient
for	IN	for
the	DT	the
magnitude	NN	magnitude
of	IN	of
support	NN	support
that	WDT	that
will	MD	will
be	VB	be
required	VBN	require
in	IN	in
the	DT	the
event	NN	event
of	IN	of
permanent	JJ	permanent
peace	NN	peace
.	.	.

I	PRP	i
want	VBP	want
to	TO	to
underline	VB	underline
that	DT	that
point	NN	point
.	.	.

I	PRP	i
wish	VBP	wish
insistently	RB	insistently
to	TO	to
remind	VB	remind
the	DT	the
Council	NNP	Council
and	CC	and
,	,	,
should	MD	should
it	PRP	it
be	VB	be
necessary	JJ	necessary
,	,	,
Parliament	NNP	Parliament
,	,	,
that	IN	that
we	PRP	we
should	MD	should
not	RB	not
continue	VB	continue
to	TO	to
allow	VB	allow
a	DT	a
gap	NN	gap
to	TO	to
develop	VB	develop
between	IN	between
our	PRP$	our
rhetoric	NN	rhetoric
and	CC	and
what	WP	what
we	PRP	we
are	VBP	be
actually	RB	actually
capable	JJ	capable
of	IN	of
doing	VBG	do
.	.	.

<P>	RB	<unknown>
I	PRP	i
repeat	VBP	repeat
that	IN	that
a	DT	a
change	NN	change
in	IN	in
the	DT	the
politics	NNS	politics
of	IN	of
the	DT	the
Middle	NNP	Middle
East	NNP	East
will	MD	will
require	VB	require
a	DT	a
gear	NN	gear
change	NN	change
in	IN	in
the	DT	the
support	NN	support
that	IN	that
we	PRP	we
shall	MD	shall
be	VB	be
asked	VBN	ask
and	CC	and
expected	VBN	expect
to	TO	to
provide	VB	provide
.	.	.

I	PRP	i
hope	VBP	hope
I	PRP	i
can	MD	can
add	VB	add
that	IN	that
we	PRP	we
will	MD	will
want	VB	want
to	TO	to
provide	VB	provide
that	DT	that
.	.	.

<P>	RB	<unknown>
We	PRP	we
have	VBP	have
made	VBN	make
progress	NN	progress
in	IN	in
recent	JJ	recent
months	NNS	month
and	CC	and
weeks	NNS	week
,	,	,
as	IN	as
Mr	NNP	Mr
Gama	NNP	Gama
mentioned	VBD	mention
earlier	RBR	earlier
.	.	.

But	CC	but
it	PRP	it
is	VBZ	be
inevitably	RB	inevitably
going	VBG	go
to	TO	to
be	VB	be
a	DT	a
tough	JJ	tough
process	NN	process
with	IN	with
difficulties	NNS	difficulty
and	CC	and
disappointments	NNS	disappointment
on	IN	on
the	DT	the
way	NN	way
.	.	.

We	PRP	we
will	MD	will
do	VB	do
all	DT	all
we	PRP	we
can	MD	can
to	TO	to
help	VB	help
the	DT	the
process	NN	process
to	TO	to
a	DT	a
successful	JJ	successful
conclusion	NN	conclusion
and	CC	and
to	TO	to
meet	VB	meet
the	DT	the
obligations	NNS	obligation
and	CC	and
challenges	NNS	challenge
that	WDT	that
will	MD	will
be	VB	be
created	VBN	create
by	IN	by
that	DT	that
outcome	NN	outcome
.	.	.

<P>	NNP	<unknown>
Lastly	RB	lastly
,	,	,
I	PRP	i
will	MD	will
repeat	VB	repeat
for	IN	for
some	DT	some
who	WP	who
have	VBP	have
entered	VBN	enter
the	DT	the
Chamber	NNP	Chamber
in	IN	in
the	DT	the
last	JJ	last
few	JJ	few
minutes	NNS	minute
,	,	,
what	WP	what
I	PRP	i
said	VBD	say
at	IN	at
the	DT	the
outset	NN	outset
of	IN	of
my	PRP$	my
remarks	NNS	remark
:	:	:
that	IN	that
I	PRP	i
will	MD	will
not	RB	not
be	VB	be
able	JJ	able
to	TO	to
stay	VB	stay
until	IN	until
the	DT	the
end	NN	end
of	IN	of
the	DT	the
debate	NN	debate
,	,	,
largely	RB	largely
as	IN	as
a	DT	a
result	NN	result
of	IN	of
having	VBG	have
assumed	VBN	assume
that	IN	that
the	DT	the
debate	NN	debate
was	VBD	be
taking	VBG	take
place	NN	place
this	DT	this
morning	NN	morning
and	CC	and
having	VBG	have
fixed	VBN	fix
a	DT	a
meeting	NN	meeting
on	IN	on
the	DT	the
Balkans	NNPS	Balkan
for	IN	for
this	DT	this
evening	NN	evening
.	.	.

I	PRP	i
hope	VBP	hope
the	DT	the
House	NNP	House
will	MD	will
understand	VB	understand
that	DT	that
.	.	.

<P>	NNP	<unknown>
<SPEAKER	NNP	<SPEAKER
ID=82	NN	<unknown>
LANGUAGE="ES	NNP	<unknown>
"	NNP	"
NAME="Galeote	NNP	<unknown>
Quecedo">	NNP	<unknown>
Mr	NNP	Mr
President	NNP	President
,	,	,
Commissioner	NNP	Commissioner
Patten	NNP	Patten
has	VBZ	have
our	PRP$	our
understanding	NN	understanding
.	.	.

I	PRP	i
would	MD	would
like	VB	like
to	TO	to
tell	VB	tell
him	PRP	him
that	IN	that
communications	NNS	communication
with	IN	with
Madrid	NNP	Madrid
are	VBP	be
usually	RB	usually
more	RBR	more
fluid	JJ	fluid
and	CC	and
,	,	,
therefore	RB	therefore
,	,	,
I	PRP	i
hope	VBP	hope
to	TO	to
see	VB	see
him	PRP	him
there	RB	there
soon	RB	soon
.	.	.

<P>	VB	<unknown>
The	DT	the
statements	NNS	statement
we	PRP	we
have	VBP	have
heard	VBN	hear
today	NN	today
on	IN	on
the	DT	the
Middle	NNP	Middle
East	NNP	East
peace	NN	peace
process	NN	process
are	VBP	be
very	RB	very
opportune	JJ	opportune
at	IN	at
the	DT	the
moment	NN	moment
because	IN	because
of	IN	of
the	DT	the
hurried	JJ	hurried
tour	NN	tour
which	WDT	which
Minister	NNP	Minister
Gama	NNP	Gama
-	:	-
whose	WP$	whose
absence	NN	absence
from	IN	from
this	DT	this
debate	NN	debate
I	PRP	i
also	RB	also
regret	VBP	regret
-	:	-
has	VBZ	have
made	VBN	make
of	IN	of
the	DT	the
region	NN	region
,	,	,
accompanied	VBN	accompany
by	IN	by
other	JJ	other
Council	NNP	Council
representatives	NNS	representative
.	.	.

The	DT	the
tone	NN	tone
of	IN	of
the	DT	the
news	NN	news
in	IN	in
the	DT	the
media	NNS	medium
on	IN	on
the	DT	the
recent	JJ	recent
events	NNS	event
in	IN	in
the	DT	the
area	NN	area
could	MD	could
lead	VB	lead
us	PRP	us
to	TO	to
take	VB	take
a	DT	a
pessimistic	JJ	pessimistic
view	NN	view
of	IN	of
the	DT	the
situation	NN	situation
.	.	.

I	PRP	i
honestly	RB	honestly
believe	VBP	believe
that	IN	that
an	DT	an
evaluation	NN	evaluation
of	IN	of
this	DT	this
type	NN	type
