<CHAPTER	NN	<CHAPTER
form	VBP	form
the	DT	the
basis	NN	basis
of	IN	of
the	DT	the
European	JJ	European
programmes	NNS	programme
to	TO	to
protect	VB	protect
the	DT	the
Barents	NNPS	Barent
Sea	NNP	Sea
,	,	,
and	CC	and
that	DT	that
is	VBZ	be
why	WRB	why
I	PRP	i
would	MD	would
ask	VB	ask
you	PRP	you
to	TO	to
examine	VB	examine
a	DT	a
draft	NN	draft
letter	NN	letter
setting	VBG	set
out	RP	out
the	DT	the
most	RBS	most
important	JJ	important
facts	NNS	fact
and	CC	and
to	TO	to
make	VB	make
Parliament	NNP	Parliament
's	POS	's
position	NN	position
,	,	,
as	IN	as
expressed	VBN	express
in	IN	in
the	DT	the
resolutions	NNS	resolution
which	WDT	which
it	PRP	it
has	VBZ	have
adopted	VBN	adopt
,	,	,
clear	JJ	clear
as	RB	as
far	RB	far
as	IN	as
Russia	NNP	Russia
is	VBZ	be
concerned	VBN	concern
.	.	.

<SPEAKER	NN	<unknown>
ID=9	NNP	<unknown>
NAME="President">	NNP	<unknown>
Yes	UH	yes
,	,	,
Mrs	NNP	Mrs
Schroedter	NNP	Schroedter
,	,	,
I	PRP	i
shall	MD	shall
be	VB	be
pleased	VBN	please
to	TO	to
look	VB	look
into	IN	into
the	DT	the
facts	NNS	fact
of	IN	of
this	DT	this
case	NN	case
when	WRB	when
I	PRP	i
have	VBP	have
received	VBN	receive
your	PRP$	your
letter	NN	letter
.	.	.

<SPEAKER	NN	<unknown>
ID=10	NNP	<unknown>
LANGUAGE="NL	NNP	<unknown>
"	NNP	"
NAME="Plooij-van	NNP	<unknown>
Gorsel">	NNP	<unknown>
Madam	NNP	Madam
President	NNP	President
,	,	,
I	PRP	i
would	MD	would
firstly	RB	firstly
like	VB	like
to	TO	to
compliment	VB	compliment
you	PRP	you
on	IN	on
the	DT	the
fact	NN	fact
that	IN	that
you	PRP	you
have	VBP	have
kept	VBN	keep
your	PRP$	your
word	NN	word
and	CC	and
that	IN	that
,	,	,
during	IN	during
this	DT	this
first	JJ	first
part-session	NN	part-session
of	IN	of
the	DT	the
new	JJ	new
year	NN	year
,	,	,
the	DT	the
number	NN	number
of	IN	of
television	NN	television
channels	NNS	channel
in	IN	in
our	PRP$	our
offices	NNS	office
has	VBZ	have
indeed	RB	indeed
increased	VBN	increase
considerably	RB	considerably
.	.	.

But	CC	but
,	,	,
Madam	NNP	Madam
President	NNP	President
,	,	,
my	PRP$	my
personal	JJ	personal
request	NN	request
has	VBZ	have
not	RB	not
been	VBN	be
met	VBN	meet
.	.	.

Although	IN	although
there	EX	there
are	VBP	be
now	RB	now
two	CD	two
Finnish	JJ	Finnish
channels	NNS	channel
and	CC	and
one	CD	one
Portuguese	NNP	Portuguese
one	CD	one
,	,	,
there	EX	there
is	VBZ	be
still	RB	still
no	DT	no
Dutch	JJ	Dutch
channel	NN	channel
,	,	,
which	WDT	which
is	VBZ	be
what	WP	what
I	PRP	i
had	VBD	have
requested	VBN	request
because	IN	because
Dutch	JJ	Dutch
people	NNS	people
here	RB	here
like	VBP	like
to	TO	to
be	VB	be
able	JJ	able
to	TO	to
follow	VB	follow
the	DT	the
news	NN	news
too	RB	too
when	WRB	when
we	PRP	we
are	VBP	be
sent	VBN	send
to	TO	to
this	DT	this
place	NN	place
of	IN	of
exile	NN	exile
every	DT	every
month	NN	month
.	.	.

I	PRP	i
would	MD	would
therefore	RB	therefore
once	RB	once
more	RBR	more
ask	VB	ask
you	PRP	you
to	TO	to
ensure	VB	ensure
that	IN	that
we	PRP	we
get	VBP	get
a	DT	a
Dutch	JJ	Dutch
channel	NN	channel
as	RB	as
well	RB	well
.	.	.

<SPEAKER	NN	<unknown>
ID=11	NN	<unknown>
NAME="President">	NNP	<unknown>
Mrs	NNP	Mrs
Plooij-van	NNP	Plooij-van
Gorsel	NNP	Gorsel
,	,	,
I	PRP	i
can	MD	can
tell	VB	tell
you	PRP	you
that	IN	that
this	DT	this
matter	NN	matter
is	VBZ	be
on	IN	on
the	DT	the
agenda	NN	agenda
for	IN	for
the	DT	the
Quaestors	NNPS	Quaestor
'	POS	'
meeting	NN	meeting
on	IN	on
Wednesday	NNP	Wednesday
.	.	.

It	PRP	it
will	MD	will
,	,	,
I	PRP	i
hope	VBP	hope
,	,	,
be	VB	be
examined	VBN	examine
in	IN	in
a	DT	a
positive	JJ	positive
light	NN	light
.	.	.

<SPEAKER	NN	<unknown>
ID=12	NNP	<unknown>
NAME="Lynne">	NNP	<unknown>
Madam	NNP	Madam
President	NNP	President
,	,	,
can	MD	can
you	PRP	you
tell	VB	tell
me	PRP	me
why	WRB	why
this	DT	this
Parliament	NNP	Parliament
does	VBZ	do
not	RB	not
adhere	VB	adhere
to	TO	to
the	DT	the
health	NN	health
and	CC	and
safety	NN	safety
legislation	NN	legislation
that	IN	that
it	PRP	it
actually	RB	actually
passes	VBZ	pass
?	.	?

Why	WRB	why
has	VBZ	have
no	DT	no
air	NN	air
quality	NN	quality
test	NN	test
been	VBN	be
done	VBN	do
on	IN	on
this	DT	this
particular	JJ	particular
building	NN	building
since	IN	since
we	PRP	we
were	VBD	be
elected	VBN	elect
?	.	?

Why	WRB	why
has	VBZ	have
there	EX	there
been	VBN	be
no	DT	no
Health	NNP	Health
and	CC	and
Safety	NNP	Safety
Committee	NNP	Committee
meeting	NN	meeting
since	IN	since
1998	CD	@card@
?	.	?

Why	WRB	why
has	VBZ	have
there	EX	there
been	VBN	be
no	DT	no
fire	NN	fire
drill	NN	drill
,	,	,
either	CC	either
in	IN	in
the	DT	the
Brussels	NNP	Brussels
Parliament	NNP	Parliament
buildings	NNS	building
or	CC	or
the	DT	the
Strasbourg	NNP	Strasbourg
Parliament	NNP	Parliament
buildings	NNS	building
?	.	?

Why	WRB	why
are	VBP	be
there	EX	there
no	DT	no
fire	NN	fire
instructions	NNS	instruction
?	.	?

Why	WRB	why
have	VBP	have
the	DT	the
staircases	NNS	staircase
not	RB	not
been	VBN	be
improved	VBN	improve
since	IN	since
my	PRP$	my
accident	NN	accident
?	.	?

Why	WRB	why
are	VBP	be
no-smoking	JJ	no-smoking
areas	NNS	area
not	RB	not
enforced	VBN	enforce
?	.	?

It	PRP	it
seems	VBZ	seem
absolutely	RB	absolutely
disgraceful	JJ	disgraceful
that	IN	that
we	PRP	we
pass	VBP	pass
legislation	NN	legislation
and	CC	and
do	VBP	do
not	RB	not
adhere	VB	adhere
to	TO	to
it	PRP	it
ourselves	PRP	<unknown>
.	.	.

<P>	NNP	<unknown>
<SPEAKER	NN	<unknown>
ID=13	NN	<unknown>
NAME="President">	NNP	<unknown>
Mrs	NNP	Mrs
Lynne	NNP	Lynne
,	,	,
you	PRP	you
are	VBP	be
quite	RB	quite
right	JJ	right
and	CC	and
I	PRP	i
shall	MD	shall
check	VB	check
whether	IN	whether
this	DT	this
has	VBZ	have
actually	RB	actually
not	RB	not
been	VBN	be
done	VBN	do
.	.	.

I	PRP	i
shall	MD	shall
also	RB	also
refer	VB	refer
the	DT	the
matter	NN	matter
to	TO	to
the	DT	the
College	NNP	College
of	IN	of
Quaestors	NNPS	Quaestor
,	,	,
and	CC	and
I	PRP	i
am	VBP	be
certain	JJ	certain
that	IN	that
they	PRP	they
will	MD	will
be	VB	be
keen	JJ	keen
to	TO	to
ensure	VB	ensure
that	IN	that
we	PRP	we
comply	VBP	comply
with	IN	with
the	DT	the
regulations	NNS	regulation
we	PRP	we
ourselves	PRP	<unknown>
vote	VBP	vote
on	IN	on
.	.	.

<SPEAKER	NN	<unknown>
ID=14	NN	<unknown>
LANGUAGE="ES	NNP	<unknown>
"	NNP	"
NAME="Berenguer	NNP	<unknown>
Fuster">	NNP	<unknown>
Madam	NNP	Madam
President	NNP	President
,	,	,
Mrs	NNP	Mrs
Díez	NNP	Díez
González	NNP	González
and	CC	and
I	PRP	i
had	VBD	have
tabled	VBN	table
questions	NNS	question
on	IN	on
certain	JJ	certain
opinions	NNS	opinion
of	IN	of
the	DT	the
Vice-President	NNP	Vice-President
,	,	,
Mrs	NNP	Mrs
de	NNP	de
Palacio	NNP	Palacio
,	,	,
which	WDT	which
appeared	VBD	appear
in	IN	in
a	DT	a
Spanish	JJ	Spanish
newspaper	NN	newspaper
.	.	.

The	DT	the
competent	JJ	competent
services	NNS	service
have	VBP	have
not	RB	not
included	VBN	include
them	PRP	them
in	IN	in
the	DT	the
agenda	NN	agenda
on	IN	on
the	DT	the
grounds	NNS	ground
that	IN	that
they	PRP	they
had	VBD	have
been	VBN	be
answered	VBN	answer
in	IN	in
a	DT	a
previous	JJ	previous
part-session	NN	part-session
.	.	.

<P>	UH	<unknown>
I	PRP	i
would	MD	would
ask	VB	ask
that	IN	that
they	PRP	they
reconsider	VBP	reconsider
,	,	,
since	IN	since
this	DT	this
is	VBZ	be
not	RB	not
the	DT	the
case	NN	case
.	.	.

The	DT	the
questions	NNS	question
answered	VBD	answer
previously	RB	previously
referred	VBN	refer
to	TO	to
Mrs	NNP	Mrs
de	NNP	de
Palacio	NNP	Palacio
'	''	'
s	POS	s
intervention	NN	intervention
,	,	,
on	IN	on
another	DT	another
occasion	NN	occasion
,	,	,
and	CC	and
not	RB	not
to	TO	to
these	DT	these
comments	NNS	comment
which	WDT	which
appeared	VBD	appear
in	IN	in
the	DT	the
ABC	NNP	ABC
newspaper	NN	newspaper
on	IN	on
18	CD	@card@
November	NNP	November
.	.	.

<SPEAKER	NN	<unknown>
ID=15	CD	@card@
NAME="President">	NNP	<unknown>
Mr	NNP	Mr
Berenguer	NNP	Berenguer
Fuster	NNP	Fuster
,	,	,
we	PRP	we
shall	MD	shall
check	VB	check
all	PDT	all
this	DT	this
.	.	.

I	PRP	i
admit	VBP	admit
that	IN	that
,	,	,
at	IN	at
present	NN	present
,	,	,
the	DT	the
matter	NN	matter
seems	VBZ	seem
to	TO	to
be	VB	be
somewhat	RB	somewhat
confused	VBN	confuse
.	.	.

We	PRP	we
shall	MD	shall
therefore	RB	therefore
look	VB	look
into	IN	into
it	PRP	it
properly	RB	properly
to	TO	to
ensure	VB	ensure
that	IN	that
everything	NN	everything
is	VBZ	be
as	IN	as
it	PRP	it
should	MD	should
be	VB	be
.	.	.

<SPEAKER	NN	<unknown>
ID=16	NNP	<unknown>
NAME="McKenna">	NNP	<unknown>
Madam	NNP	Madam
President	NNP	President
,	,	,
I	PRP	i
should	MD	should
like	VB	like
to	TO	to
know	VB	know
if	IN	if
there	EX	there
will	MD	will
be	VB	be
a	DT	a
clear	JJ	clear
message	NN	message
going	VBG	go
out	RB	out
from	IN	from
Parliament	NNP	Parliament
this	DT	this
week	NN	week
about	IN	about
our	PRP$	our
discontent	NN	discontent
over	IN	over
today	NN	today
's	POS	's
decision	NN	decision
refusing	VBG	refuse
to	TO	to
renew	VB	renew
the	DT	the
arms	NNS	arm
embargo	NN	embargo
on	IN	on
Indonesia	NNP	Indonesia
,	,	,
considering	VBG	consider
that	IN	that
the	DT	the
vast	JJ	vast
majority	NN	majority
in	IN	in
this	DT	this
Parliament	NNP	Parliament
have	VBP	have
endorsed	VBN	endorse
the	DT	the
arms	NNS	arm
embargo	NN	embargo
in	IN	in
Indonesia	NNP	Indonesia
in	IN	in
the	DT	the
past	NN	past
?	.	?

Today	NN	today
's	POS	's
decision	NN	decision
not	RB	not
to	TO	to
renew	VB	renew
the	DT	the
embargo	NN	embargo
is	VBZ	be
extremely	RB	extremely
dangerous	JJ	dangerous
considering	VBG	consider
the	DT	the
situation	NN	situation
there	RB	there
.	.	.

So	IN	so
Parliament	NNP	Parliament
should	MD	should
send	VB	send
a	DT	a
message	NN	message
,	,	,
since	IN	since
that	DT	that
is	VBZ	be
the	DT	the
wish	NN	wish
of	IN	of
the	DT	the
vast	JJ	vast
majority	NN	majority
.	.	.

It	PRP	it
is	VBZ	be
irresponsible	JJ	irresponsible
of	IN	of
EU	NNP	EU
Member	NNP	Member
States	NNPS	States
to	TO	to
refuse	VB	refuse
to	TO	to
renew	VB	renew
the	DT	the
embargo	NN	embargo
.	.	.

As	IN	as
people	NNS	people
have	VBP	have
said	VBN	say
,	,	,
the	DT	the
situation	NN	situation
there	EX	there
is	VBZ	be
extremely	RB	extremely
volatile	JJ	volatile
.	.	.

There	EX	there
is	VBZ	be
,	,	,
in	IN	in
